,Park_Code,Designation,Region,Gross Area Acres,Year,Percentage Area
32153,PETE,National Battlefield,Southeast,9598.67,1931,0.19399999999999998
32154,PETE,National Battlefield,Southeast,9598.67,1932,0.19920000000000002
32155,PETE,National Battlefield,Southeast,9598.67,1933,0.2354
32156,PETE,National Battlefield,Southeast,9598.67,1934,0.0888
32157,PETE,National Battlefield,Southeast,9598.67,1935,0.057
32158,PETE,National Battlefield,Southeast,9598.67,1936,0.1934
32159,PETE,National Battlefield,Southeast,9598.67,1937,0.1016
32160,PETE,National Battlefield,Southeast,9598.67,1938,0.1142
32161,PETE,National Battlefield,Southeast,9598.67,1939,0.0788
32162,PETE,National Battlefield,Southeast,9598.67,1940,0.4266
32163,PETE,National Battlefield,Southeast,9598.67,1941,0.2254
32164,PETE,National Battlefield,Southeast,9598.67,1942,0.11720000000000001
32165,PETE,National Battlefield,Southeast,9598.67,1943,0.2192
32166,PETE,National Battlefield,Southeast,9598.67,1944,0.105
32167,PETE,National Battlefield,Southeast,9598.67,1945,0.07440000000000001
32168,PETE,National Battlefield,Southeast,9598.67,1946,0.07980000000000001
32169,PETE,National Battlefield,Southeast,9598.67,1947,0.17600000000000002
32170,PETE,National Battlefield,Southeast,9598.67,1948,0.213
32171,PETE,National Battlefield,Southeast,9598.67,1949,0.1378
32172,PETE,National Battlefield,Southeast,9598.67,1950,0.0694
32173,PETE,National Battlefield,Southeast,9598.67,1951,0.1104
32174,PETE,National Battlefield,Southeast,9598.67,1952,0.08220000000000001
32175,PETE,National Battlefield,Southeast,9598.67,1953,0.17120000000000002
32176,PETE,National Battlefield,Southeast,9598.67,1954,0.3464
32177,PETE,National Battlefield,Southeast,9598.67,1955,0.2014
32178,PETE,National Battlefield,Southeast,9598.67,1956,0.13419999999999999
32179,PETE,National Battlefield,Southeast,9598.67,1957,0.1026
32180,PETE,National Battlefield,Southeast,9598.67,1958,0.3666
32181,PETE,National Battlefield,Southeast,9598.67,1959,0.09880000000000001
32182,PETE,National Battlefield,Southeast,9598.67,1960,0.25780000000000003
32183,PETE,National Battlefield,Southeast,9598.67,1961,0.1618
32184,PETE,National Battlefield,Southeast,9598.67,1962,0.09699999999999999
32185,PETE,National Battlefield,Southeast,9598.67,1963,0.32439999999999997
32186,PETE,National Battlefield,Southeast,9598.67,1964,0.2872
32187,PETE,National Battlefield,Southeast,9598.67,1965,0.0986
32188,PETE,National Battlefield,Southeast,9598.67,1966,0.3494
32189,PETE,National Battlefield,Southeast,9598.67,1967,0.2048
32190,PETE,National Battlefield,Southeast,9598.67,1968,0.2938
32191,PETE,National Battlefield,Southeast,9598.67,1969,0.33520000000000005
32192,PETE,National Battlefield,Southeast,9598.67,1970,0.047400000000000005
32193,PETE,National Battlefield,Southeast,9598.67,1971,0.12359999999999999
32194,PETE,National Battlefield,Southeast,9598.67,1972,0.17620000000000002
32195,PETE,National Battlefield,Southeast,9598.67,1973,0.1418
32196,PETE,National Battlefield,Southeast,9598.67,1974,0.10220000000000001
32197,PETE,National Battlefield,Southeast,9598.67,1975,0.307
32198,PETE,National Battlefield,Southeast,9598.67,1976,0.361
32199,PETE,National Battlefield,Southeast,9598.67,1977,0.092
32200,PETE,National Battlefield,Southeast,9598.67,1978,0.147
32201,PETE,National Battlefield,Southeast,9598.67,1979,0.2602
32202,PETE,National Battlefield,Southeast,9598.67,1980,0.0336
32203,PETE,National Battlefield,Southeast,9598.67,1981,0.3034
32204,PETE,National Battlefield,Southeast,9598.67,1982,0.0946
32205,PETE,National Battlefield,Southeast,9598.67,1983,0.2812
32206,PETE,National Battlefield,Southeast,9598.67,1984,0.1328
32207,PETE,National Battlefield,Southeast,9598.67,1985,0.11359999999999999
32208,PETE,National Battlefield,Southeast,9598.67,1986,0.1782
32209,PETE,National Battlefield,Southeast,9598.67,1987,0.0236
32210,PETE,National Battlefield,Southeast,9598.67,1988,0.2186
32211,PETE,National Battlefield,Southeast,9598.67,1989,0.19
32212,PETE,National Battlefield,Southeast,9598.67,1990,0.3998
32213,PETE,National Battlefield,Southeast,9598.67,1991,0.2332
32214,PETE,National Battlefield,Southeast,9598.67,1992,0.2158
32215,PETE,National Battlefield,Southeast,9598.67,1993,0.0286
32216,PETE,National Battlefield,Southeast,9598.67,1994,0.15380000000000002
32217,PETE,National Battlefield,Southeast,9598.67,1995,0.12619999999999998
32218,PETE,National Battlefield,Southeast,9598.67,1996,0.1568
32219,PETE,National Battlefield,Southeast,9598.67,1997,0.0676
32220,PETE,National Battlefield,Southeast,9598.67,1998,0.4384
32221,PETE,National Battlefield,Southeast,9598.67,1999,0.201
32222,PETE,National Battlefield,Southeast,9598.67,2000,0.1998
32223,PETE,National Battlefield,Southeast,9598.67,2001,0.133
32224,PETE,National Battlefield,Southeast,9598.67,2002,0.1782
32225,PETE,National Battlefield,Southeast,9598.67,2003,0.2336
32226,PETE,National Battlefield,Southeast,9598.67,2004,0.1168
32227,PETE,National Battlefield,Southeast,9598.67,2005,0.0492
32228,PETE,National Battlefield,Southeast,9598.67,2006,0.20559999999999998
32229,PETE,National Battlefield,Southeast,9598.67,2007,0.4142
32230,PETE,National Battlefield,Southeast,9598.67,2008,0.0894
32231,PETE,National Battlefield,Southeast,9598.67,2009,0.1226
32232,PETE,National Battlefield,Southeast,9598.67,2010,0.16519999999999999
32233,PETE,National Battlefield,Southeast,9598.67,2011,0.2632
32234,PETE,National Battlefield,Southeast,9598.67,2012,0.3148
32235,PETE,National Battlefield,Southeast,9598.67,2013,0.3456
32236,PETE,National Battlefield,Southeast,9598.67,2014,0.1352
32237,PETE,National Battlefield,Southeast,9598.67,2015,0.327
32238,PETE,National Battlefield,Southeast,9598.67,2016,0.41659999999999997
32239,PETE,National Battlefield,Southeast,9598.67,2017,0.4192
32240,PETE,National Battlefield,Southeast,9598.67,2018,0.46740000000000004
32241,PETE,National Battlefield,Southeast,9598.67,2019,0.43560000000000004
32242,PETE,National Battlefield,Southeast,9598.67,2020,0.5197999999999999
32243,PETE,National Battlefield,Southeast,9598.67,2021,0.2394
32244,PETE,National Battlefield,Southeast,9598.67,2022,0.1716
32245,PETE,National Battlefield,Southeast,9598.67,2023,0.36060000000000003
32246,PETE,National Battlefield,Southeast,9598.67,2024,0.5506
32247,PETE,National Battlefield,Southeast,9598.67,2025,0.1476
32248,PEFO,National Park,Southwest,221390.21,1910,0.35119999999999996
32249,PEFO,National Park,Southwest,221390.21,1911,0.2122
32250,PEFO,National Park,Southwest,221390.21,1912,0.5012
32251,PEFO,National Park,Southwest,221390.21,1913,0.36939999999999995
32252,PEFO,National Park,Southwest,221390.21,1914,0.295
32253,PEFO,National Park,Southwest,221390.21,1915,0.43439999999999995
32254,PEFO,National Park,Southwest,221390.21,1916,0.3156
32255,PEFO,National Park,Southwest,221390.21,1917,0.21359999999999998
32256,PEFO,National Park,Southwest,221390.21,1918,0.19399999999999998
32257,PEFO,National Park,Southwest,221390.21,1919,0.32020000000000004
32258,PEFO,National Park,Southwest,221390.21,1920,0.4142
32259,PEFO,National Park,Southwest,221390.21,1921,0.22920000000000001
32260,PEFO,National Park,Southwest,221390.21,1922,0.19920000000000002
32261,PEFO,National Park,Southwest,221390.21,1923,0.344
32262,PEFO,National Park,Southwest,221390.21,1924,0.263
32263,PEFO,National Park,Southwest,221390.21,1925,0.0816
32264,PEFO,National Park,Southwest,221390.21,1926,0.1414
32265,PEFO,National Park,Southwest,221390.21,1927,0.1282
32266,PEFO,National Park,Southwest,221390.21,1928,0.0814
32267,PEFO,National Park,Southwest,221390.21,1929,0.2412
32268,PEFO,National Park,Southwest,221390.21,1930,0.1978
32269,PEFO,National Park,Southwest,221390.21,1931,0.16760000000000003
32270,PEFO,National Park,Southwest,221390.21,1932,0.2852
32271,PEFO,National Park,Southwest,221390.21,1933,0.18600000000000003
32272,PEFO,National Park,Southwest,221390.21,1934,0.47240000000000004
32273,PEFO,National Park,Southwest,221390.21,1935,0.1108
32274,PEFO,National Park,Southwest,221390.21,1936,0.0828
32275,PEFO,National Park,Southwest,221390.21,1937,0.0872
32276,PEFO,National Park,Southwest,221390.21,1938,0.0696
32277,PEFO,National Park,Southwest,221390.21,1939,0.11599999999999999
32278,PEFO,National Park,Southwest,221390.21,1940,0.11720000000000001
32279,PEFO,National Park,Southwest,221390.21,1941,0.48200000000000004
32280,PEFO,National Park,Southwest,221390.21,1942,0.1974
32281,PEFO,National Park,Southwest,221390.21,1943,0.0542
32282,PEFO,National Park,Southwest,221390.21,1944,0.1972
32283,PEFO,National Park,Southwest,221390.21,1945,0.0944
32284,PEFO,National Park,Southwest,221390.21,1946,0.026600000000000002
32285,PEFO,National Park,Southwest,221390.21,1947,0.1512
32286,PEFO,National Park,Southwest,221390.21,1948,0.18719999999999998
32287,PEFO,National Park,Southwest,221390.21,1949,0.13699999999999998
32288,PEFO,National Park,Southwest,221390.21,1950,0.20420000000000002
32289,PEFO,National Park,Southwest,221390.21,1951,0.1184
32290,PEFO,National Park,Southwest,221390.21,1952,0.0564
32291,PEFO,National Park,Southwest,221390.21,1953,0.11720000000000001
32292,PEFO,National Park,Southwest,221390.21,1954,0.316
32293,PEFO,National Park,Southwest,221390.21,1955,0.1928
32294,PEFO,National Park,Southwest,221390.21,1956,0.25079999999999997
32295,PEFO,National Park,Southwest,221390.21,1957,0.1938
32296,PEFO,National Park,Southwest,221390.21,1958,0.14859999999999998
32297,PEFO,National Park,Southwest,221390.21,1959,0.038599999999999995
32298,PEFO,National Park,Southwest,221390.21,1960,0.0968
32299,PEFO,National Park,Southwest,221390.21,1961,0.131
32300,PEFO,National Park,Southwest,221390.21,1962,0.031
32301,PEFO,National Park,Southwest,221390.21,1963,0.11259999999999999
32302,PEFO,National Park,Southwest,221390.21,1964,0.245
32303,PEFO,National Park,Southwest,221390.21,1965,0.2446
32304,PEFO,National Park,Southwest,221390.21,1966,0.14880000000000002
32305,PEFO,National Park,Southwest,221390.21,1967,0.0408
32306,PEFO,National Park,Southwest,221390.21,1968,0.1118
32307,PEFO,National Park,Southwest,221390.21,1969,0.024
32308,PEFO,National Park,Southwest,221390.21,1970,0.129
32309,PEFO,National Park,Southwest,221390.21,1971,0.1284
32310,PEFO,National Park,Southwest,221390.21,1972,0.0626
32311,PEFO,National Park,Southwest,221390.21,1973,0.23079999999999998
32312,PEFO,National Park,Southwest,221390.21,1974,0.07919999999999999
32313,PEFO,National Park,Southwest,221390.21,1975,0.2698
32314,PEFO,National Park,Southwest,221390.21,1976,0.10679999999999999
32315,PEFO,National Park,Southwest,221390.21,1977,0.0762
32316,PEFO,National Park,Southwest,221390.21,1978,0.09820000000000001
32317,PEFO,National Park,Southwest,221390.21,1979,0.14679999999999999
32318,PEFO,National Park,Southwest,221390.21,1980,0.12240000000000001
32319,PEFO,National Park,Southwest,221390.21,1981,0.1376
32320,PEFO,National Park,Southwest,221390.21,1982,0.15839999999999999
32321,PEFO,National Park,Southwest,221390.21,1983,0.3452
32322,PEFO,National Park,Southwest,221390.21,1984,0.2488
32323,PEFO,National Park,Southwest,221390.21,1985,0.207
32324,PEFO,National Park,Southwest,221390.21,1986,0.2116
32325,PEFO,National Park,Southwest,221390.21,1987,0.198
32326,PEFO,National Park,Southwest,221390.21,1988,0.0864
32327,PEFO,National Park,Southwest,221390.21,1989,0.2018
32328,PEFO,National Park,Southwest,221390.21,1990,0.1378
32329,PEFO,National Park,Southwest,221390.21,1991,0.0834
32330,PEFO,National Park,Southwest,221390.21,1992,0.2144
32331,PEFO,National Park,Southwest,221390.21,1993,0.1864
32332,PEFO,National Park,Southwest,221390.21,1994,0.0834
32333,PEFO,National Park,Southwest,221390.21,1995,0.107
32334,PEFO,National Park,Southwest,221390.21,1996,0.1882
32335,PEFO,National Park,Southwest,221390.21,1997,0.1804
32336,PEFO,National Park,Southwest,221390.21,1998,0.19940000000000002
32337,PEFO,National Park,Southwest,221390.21,1999,0.1524
32338,PEFO,National Park,Southwest,221390.21,2000,0.195
32339,PEFO,National Park,Southwest,221390.21,2001,0.1244
32340,PEFO,National Park,Southwest,221390.21,2002,0.265
32341,PEFO,National Park,Southwest,221390.21,2003,0.491
32342,PEFO,National Park,Southwest,221390.21,2004,0.057999999999999996
32343,PEFO,National Park,Southwest,221390.21,2005,0.1444
32344,PEFO,National Park,Southwest,221390.21,2006,0.0706
32345,PEFO,National Park,Southwest,221390.21,2007,0.2086
32346,PEFO,National Park,Southwest,221390.21,2008,0.099
32347,PEFO,National Park,Southwest,221390.21,2009,0.0766
32348,PEFO,National Park,Southwest,221390.21,2010,0.0724
32349,PEFO,National Park,Southwest,221390.21,2011,0.1866
32350,PEFO,National Park,Southwest,221390.21,2012,0.5770000000000001
32351,PEFO,National Park,Southwest,221390.21,2013,0.1202
32352,PEFO,National Park,Southwest,221390.21,2014,0.35200000000000004
32353,PEFO,National Park,Southwest,221390.21,2015,0.3858
32354,PEFO,National Park,Southwest,221390.21,2016,0.3322
32355,PEFO,National Park,Southwest,221390.21,2017,0.45439999999999997
32356,PEFO,National Park,Southwest,221390.21,2018,0.4104
32357,PEFO,National Park,Southwest,221390.21,2019,0.11
32358,PEFO,National Park,Southwest,221390.21,2020,0.40659999999999996
32359,PEFO,National Park,Southwest,221390.21,2021,0.5376
32360,PEFO,National Park,Southwest,221390.21,2022,0.132
32361,PEFO,National Park,Southwest,221390.21,2023,0.13019999999999998
32362,PEFO,National Park,Southwest,221390.21,2024,0.41259999999999997
32363,PEFO,National Park,Southwest,221390.21,2025,0.5256000000000001
32364,PETR,National Monument,Southwest,7204.43,1910,0.35119999999999996
32365,PETR,National Monument,Southwest,7204.43,1911,0.2122
32366,PETR,National Monument,Southwest,7204.43,1912,0.5012
32367,PETR,National Monument,Southwest,7204.43,1913,0.36939999999999995
32368,PETR,National Monument,Southwest,7204.43,1914,0.295
32369,PETR,National Monument,Southwest,7204.43,1915,0.43439999999999995
32370,PETR,National Monument,Southwest,7204.43,1916,0.3156
32371,PETR,National Monument,Southwest,7204.43,1917,0.21359999999999998
32372,PETR,National Monument,Southwest,7204.43,1918,0.19399999999999998
32373,PETR,National Monument,Southwest,7204.43,1919,0.32020000000000004
32374,PETR,National Monument,Southwest,7204.43,1920,0.4142
32375,PETR,National Monument,Southwest,7204.43,1921,0.22920000000000001
32376,PETR,National Monument,Southwest,7204.43,1922,0.19920000000000002
32377,PETR,National Monument,Southwest,7204.43,1923,0.344
32378,PETR,National Monument,Southwest,7204.43,1924,0.263
32379,PETR,National Monument,Southwest,7204.43,1925,0.0816
32380,PETR,National Monument,Southwest,7204.43,1926,0.1414
32381,PETR,National Monument,Southwest,7204.43,1927,0.1282
32382,PETR,National Monument,Southwest,7204.43,1928,0.0814
32383,PETR,National Monument,Southwest,7204.43,1929,0.2412
32384,PETR,National Monument,Southwest,7204.43,1930,0.1978
32385,PETR,National Monument,Southwest,7204.43,1931,0.16760000000000003
32386,PETR,National Monument,Southwest,7204.43,1932,0.2852
32387,PETR,National Monument,Southwest,7204.43,1933,0.18600000000000003
32388,PETR,National Monument,Southwest,7204.43,1934,0.47240000000000004
32389,PETR,National Monument,Southwest,7204.43,1935,0.1108
32390,PETR,National Monument,Southwest,7204.43,1936,0.0828
32391,PETR,National Monument,Southwest,7204.43,1937,0.0872
32392,PETR,National Monument,Southwest,7204.43,1938,0.0696
32393,PETR,National Monument,Southwest,7204.43,1939,0.11599999999999999
32394,PETR,National Monument,Southwest,7204.43,1940,0.11720000000000001
32395,PETR,National Monument,Southwest,7204.43,1941,0.48200000000000004
32396,PETR,National Monument,Southwest,7204.43,1942,0.1974
32397,PETR,National Monument,Southwest,7204.43,1943,0.0542
32398,PETR,National Monument,Southwest,7204.43,1944,0.1972
32399,PETR,National Monument,Southwest,7204.43,1945,0.0944
32400,PETR,National Monument,Southwest,7204.43,1946,0.026600000000000002
32401,PETR,National Monument,Southwest,7204.43,1947,0.1512
32402,PETR,National Monument,Southwest,7204.43,1948,0.18719999999999998
32403,PETR,National Monument,Southwest,7204.43,1949,0.13699999999999998
32404,PETR,National Monument,Southwest,7204.43,1950,0.20420000000000002
32405,PETR,National Monument,Southwest,7204.43,1951,0.1184
32406,PETR,National Monument,Southwest,7204.43,1952,0.0564
32407,PETR,National Monument,Southwest,7204.43,1953,0.11720000000000001
32408,PETR,National Monument,Southwest,7204.43,1954,0.316
32409,PETR,National Monument,Southwest,7204.43,1955,0.1928
32410,PETR,National Monument,Southwest,7204.43,1956,0.25079999999999997
32411,PETR,National Monument,Southwest,7204.43,1957,0.1938
32412,PETR,National Monument,Southwest,7204.43,1958,0.14859999999999998
32413,PETR,National Monument,Southwest,7204.43,1959,0.038599999999999995
32414,PETR,National Monument,Southwest,7204.43,1960,0.0968
32415,PETR,National Monument,Southwest,7204.43,1961,0.131
32416,PETR,National Monument,Southwest,7204.43,1962,0.031
32417,PETR,National Monument,Southwest,7204.43,1963,0.11259999999999999
32418,PETR,National Monument,Southwest,7204.43,1964,0.245
